id,name,class
5006,"""00049990""",000518
5007,"""00050004""",000518
5008,"""00050008""",000518
5009,"""00049991""",000518
5010,"""00049999""",000518
5011,"""00049986""",000518
5012,"""00050010""",000518
5013,"""00050020""",000518
5014,"""00049998""",000518
5015,"""00050012""",000518
5016,"""00050001""",000518
5017,"""00049989""",000518
5018,"""00050015""",000518
5019,"""00050013""",000518
5020,"""00050018""",000518
5021,"""00050014""",000518
5022,"""00050017""",000518
5023,"""00050011""",000518
5024,"""00049997""",000518
5025,"""00050009""",000518
5026,"""00049995""",000518
5027,"""00049994""",000518
5028,"""00049987""",000518
5029,"""00049993""",000518
5030,"""00050016""",000518
5031,"""00049984""",000518
5032,"""00050002""",000518
5033,"""00050006""",000518
5034,"""00049985""",000518
5035,"""00049996""",000518
5036,"""00049988""",000518
5037,"""00050003""",000518
5038,"""00049992""",000518
5039,"""00050624""",000526
5040,"""00050644""",000526
5041,"""00050645""",000526
5042,"""00050639""",000526
5043,"""00050625""",000526
5044,"""00050621""",000526
5045,"""00050626""",000526
5046,"""00050650""",000526
5047,"""00050649""",000526
5048,"""00050651""",000526
5049,"""00050640""",000526
5050,"""00050637""",000526
5051,"""00050629""",000526
5052,"""00050636""",000526
5053,"""00050642""",000526
5054,"""00050634""",000526
5055,"""00050648""",000526
5056,"""00050632""",000526
5057,"""00050643""",000526
5058,"""00050641""",000526
5059,"""00050627""",000526
5060,"""00050635""",000526
5061,"""00050628""",000526
5062,"""00050631""",000526
5063,"""00050646""",000526
5064,"""00050633""",000526
5065,"""00050638""",000526
5066,"""00050630""",000526
5067,"""00050647""",000526
5068,"""00050623""",000526
5069,"""00050622""",000526
5070,"""00050141""",000520
5071,"""00050155""",000520
5072,"""00050156""",000520
5073,"""00050150""",000520
5074,"""00050165""",000520
5075,"""00050154""",000520
5076,"""00050159""",000520
5077,"""00050148""",000520
5078,"""00050145""",000520
5079,"""00050167""",000520
5080,"""00050144""",000520
5081,"""00050157""",000520
5082,"""00050172""",000520
5083,"""00050152""",000520
5084,"""00050149""",000520
5085,"""00050161""",000520
5086,"""00050153""",000520
5087,"""00050160""",000520
5088,"""00050164""",000520
5089,"""00050163""",000520
5090,"""00050162""",000520
5091,"""00050171""",000520
5092,"""00050140""",000520
5093,"""00050170""",000520
5094,"""00050146""",000520
5095,"""00050142""",000520
5096,"""00050139""",000520
5097,"""00050147""",000520
5098,"""00050151""",000520
5099,"""00050143""",000520
5100,"""00050158""",000520
5101,"""00050169""",000520
5102,"""00050168""",000520
5103,"""00050166""",000520
5104,"""00050757""",000527
5105,"""00050720""",000527
5106,"""00050727""",000527
5107,"""00050751""",000527
5108,"""00050718""",000527
5109,"""00050686""",000527
5110,"""00050734""",000527
5111,"""00050690""",000527
5112,"""00050662""",000527
5113,"""00050754""",000527
5114,"""00050731""",000527
5115,"""00050666""",000527
5116,"""00050657""",000527
5117,"""00050678""",000527
5118,"""00050752""",000527
5119,"""00050685""",000527
5120,"""00050744""",000527
5121,"""00050729""",000527
5122,"""00050700""",000527
5123,"""00050740""",000527
5124,"""00050726""",000527
5125,"""00050672""",000527
5126,"""00050756""",000527
5127,"""00050735""",000527
5128,"""00050721""",000527
5129,"""00050656""",000527
5130,"""00050758""",000527
5131,"""00050713""",000527
5132,"""00050679""",000527
5133,"""00050708""",000527
5134,"""00050707""",000527
5135,"""00050704""",000527
5136,"""00050733""",000527
5137,"""00050693""",000527
5138,"""00050674""",000527
5139,"""00050709""",000527
5140,"""00050743""",000527
5141,"""00050663""",000527
5142,"""00050698""",000527
5143,"""00050688""",000527
5144,"""00050703""",000527
5145,"""00050692""",000527
5146,"""00050695""",000527
5147,"""00050755""",000527
5148,"""00050747""",000527
5149,"""00050738""",000527
5150,"""00050671""",000527
5151,"""00050682""",000527
5152,"""00050736""",000527
5153,"""00050712""",000527
5154,"""00050696""",000527
5155,"""00050684""",000527
5156,"""00050691""",000527
5157,"""00050710""",000527
5158,"""00050652""",000527
5159,"""00050715""",000527
5160,"""00050724""",000527
5161,"""00050677""",000527
5162,"""00050739""",000527
5163,"""00050723""",000527
5164,"""00050667""",000527
5165,"""00050681""",000527
5166,"""00050670""",000527
5167,"""00050741""",000527
5168,"""00050676""",000527
5169,"""00050668""",000527
5170,"""00050732""",000527
5171,"""00050687""",000527
5172,"""00050680""",000527
5173,"""00050661""",000527
5174,"""00050716""",000527
5175,"""00050717""",000527
5176,"""00050665""",000527
5177,"""00050655""",000527
5178,"""00050659""",000527
5179,"""00050714""",000527
5180,"""00050760""",000527
5181,"""00050702""",000527
5182,"""00050669""",000527
5183,"""00050753""",000527
5184,"""00050705""",000527
5185,"""00050701""",000527
5186,"""00050694""",000527
5187,"""00050689""",000527
5188,"""00050711""",000527
5189,"""00050748""",000527
5190,"""00050697""",000527
5191,"""00050653""",000527
5192,"""00050761""",000527
5193,"""00050719""",000527
5194,"""00050749""",000527
5195,"""00050673""",000527
5196,"""00050725""",000527
5197,"""00050742""",000527
5198,"""00050699""",000527
5199,"""00050728""",000527
5200,"""00050664""",000527
5201,"""00050759""",000527
5202,"""00050683""",000527
5203,"""00050706""",000527
5204,"""00050730""",000527
5205,"""00050722""",000527
5206,"""00050745""",000527
5207,"""00050654""",000527
5208,"""00050746""",000527
5209,"""00050737""",000527
5210,"""00050750""",000527
5211,"""00050660""",000527
5212,"""00050675""",000527
5213,"""00050658""",000527
5214,"""00050846""",000529
5215,"""00050863""",000529
5216,"""00050885""",000529
5217,"""00050870""",000529
5218,"""00050860""",000529
5219,"""00050857""",000529
5220,"""00050875""",000529
5221,"""00050868""",000529
5222,"""00050914""",000529
5223,"""00050843""",000529
5224,"""00050855""",000529
5225,"""00050849""",000529
5226,"""00050858""",000529
5227,"""00050908""",000529
5228,"""00050826""",000529
5229,"""00050901""",000529
5230,"""00050877""",000529
5231,"""00050907""",000529
5232,"""00050832""",000529
5233,"""00050902""",000529
5234,"""00050884""",000529
5235,"""00050880""",000529
5236,"""00050828""",000529
5237,"""00050865""",000529
5238,"""00050866""",000529
5239,"""00050842""",000529
5240,"""00050836""",000529
5241,"""00050869""",000529
5242,"""00050871""",000529
5243,"""00050898""",000529
5244,"""00050915""",000529
5245,"""00050827""",000529
5246,"""00050892""",000529
5247,"""00050882""",000529
5248,"""00050890""",000529
5249,"""00050847""",000529
5250,"""00050841""",000529
5251,"""00050886""",000529
5252,"""00050845""",000529
5253,"""00050825""",000529
5254,"""00050900""",000529
5255,"""00050913""",000529
5256,"""00050897""",000529
5257,"""00050840""",000529
5258,"""00050909""",000529
5259,"""00050874""",000529
5260,"""00050891""",000529
5261,"""00050837""",000529
5262,"""00050903""",000529
5263,"""00050904""",000529
5264,"""00050888""",000529
5265,"""00050822""",000529
5266,"""00050859""",000529
5267,"""00050864""",000529
5268,"""00050853""",000529
5269,"""00050878""",000529
5270,"""00050839""",000529
5271,"""00050829""",000529
5272,"""00050830""",000529
5273,"""00050881""",000529
5274,"""00050821""",000529
5275,"""00050872""",000529
5276,"""00050838""",000529
5277,"""00050852""",000529
5278,"""00050911""",000529
5279,"""00050912""",000529
5280,"""00050823""",000529
5281,"""00050862""",000529
5282,"""00050905""",000529
5283,"""00050833""",000529
5284,"""00050906""",000529
5285,"""00050895""",000529
5286,"""00050844""",000529
5287,"""00050889""",000529
5288,"""00050887""",000529
5289,"""00050854""",000529
5290,"""00050896""",000529
5291,"""00050893""",000529
5292,"""00050876""",000529
5293,"""00050867""",000529
5294,"""00050879""",000529
5295,"""00050835""",000529
5296,"""00050873""",000529
5297,"""00050850""",000529
5298,"""00050899""",000529
5299,"""00050831""",000529
5300,"""00050856""",000529
5301,"""00050910""",000529
5302,"""00050883""",000529
5303,"""00050894""",000529
5304,"""00050824""",000529
5305,"""00050848""",000529
5306,"""00050834""",000529
5307,"""00050861""",000529
5308,"""00050851""",000529
5309,"""00050777""",000528
5310,"""00050787""",000528
5311,"""00050794""",000528
5312,"""00050788""",000528
5313,"""00050765""",000528
5314,"""00050808""",000528
5315,"""00050802""",000528
5316,"""00050769""",000528
5317,"""00050775""",000528
5318,"""00050804""",000528
5319,"""00050813""",000528
5320,"""00050809""",000528
5321,"""00050764""",000528
5322,"""00050817""",000528
5323,"""00050776""",000528
5324,"""00050801""",000528
5325,"""00050783""",000528
5326,"""00050782""",000528
5327,"""00050784""",000528
5328,"""00050797""",000528
5329,"""00050798""",000528
5330,"""00050793""",000528
5331,"""00050795""",000528
5332,"""00050819""",000528
5333,"""00050766""",000528
5334,"""00050820""",000528
5335,"""00050772""",000528
5336,"""00050781""",000528
5337,"""00050799""",000528
5338,"""00050818""",000528
5339,"""00050770""",000528
5340,"""00050806""",000528
5341,"""00050805""",000528
5342,"""00050779""",000528
5343,"""00050774""",000528
5344,"""00050786""",000528
5345,"""00050778""",000528
5346,"""00050763""",000528
5347,"""00050796""",000528
5348,"""00050812""",000528
5349,"""00050810""",000528
5350,"""00050773""",000528
5351,"""00050771""",000528
5352,"""00050790""",000528
5353,"""00050792""",000528
5354,"""00050768""",000528
5355,"""00050811""",000528
5356,"""00050807""",000528
5357,"""00050791""",000528
5358,"""00050814""",000528
5359,"""00050815""",000528
5360,"""00050816""",000528
5361,"""00050789""",000528
5362,"""00050780""",000528
5363,"""00050767""",000528
5364,"""00050785""",000528
5365,"""00050803""",000528
5366,"""00050762""",000528
5367,"""00050800""",000528
5368,"""00051000""",000530
5369,"""00050984""",000530
5370,"""00050991""",000530
5371,"""00051048""",000530
5372,"""00051055""",000530
5373,"""00051017""",000530
5374,"""00050954""",000530
5375,"""00050926""",000530
5376,"""00051030""",000530
5377,"""00051054""",000530
5378,"""00050922""",000530
5379,"""00050937""",000530
5380,"""00050944""",000530
5381,"""00050960""",000530
5382,"""00051025""",000530
5383,"""00050964""",000530
5384,"""00051003""",000530
5385,"""00051052""",000530
5386,"""00050968""",000530
5387,"""00050966""",000530
5388,"""00051051""",000530
5389,"""00051005""",000530
5390,"""00050997""",000530
5391,"""00051059""",000530
5392,"""00051032""",000530
5393,"""00051043""",000530
5394,"""00051066""",000530
5395,"""00050994""",000530
5396,"""00050918""",000530
5397,"""00050955""",000530
5398,"""00050933""",000530
5399,"""00051049""",000530
5400,"""00051001""",000530
5401,"""00050977""",000530
5402,"""00051024""",000530
5403,"""00051026""",000530
5404,"""00050980""",000530
5405,"""00050941""",000530
5406,"""00051042""",000530
5407,"""00051019""",000530
5408,"""00050965""",000530
5409,"""00050976""",000530
5410,"""00050948""",000530
5411,"""00050961""",000530
5412,"""00051007""",000530
5413,"""00051016""",000530
5414,"""00051033""",000530
5415,"""00050974""",000530
5416,"""00050956""",000530
5417,"""00051014""",000530
5418,"""00051045""",000530
5419,"""00051064""",000530
5420,"""00051061""",000530
5421,"""00050986""",000530
5422,"""00051039""",000530
5423,"""00051020""",000530
5424,"""00051004""",000530
5425,"""00050975""",000530
5426,"""00051050""",000530
5427,"""00050963""",000530
5428,"""00050982""",000530
5429,"""00050934""",000530
5430,"""00051069""",000530
5431,"""00050992""",000530
5432,"""00050972""",000530
5433,"""00051035""",000530
5434,"""00050959""",000530
5435,"""00051008""",000530
5436,"""00051015""",000530
5437,"""00051068""",000530
5438,"""00050999""",000530
5439,"""00051031""",000530
5440,"""00050930""",000530
5441,"""00051029""",000530
5442,"""00050953""",000530
5443,"""00050951""",000530
5444,"""00050950""",000530
5445,"""00050931""",000530
5446,"""00051063""",000530
5447,"""00050940""",000530
5448,"""00050939""",000530
5449,"""00050998""",000530
5450,"""00051021""",000530
5451,"""00050924""",000530
5452,"""00051028""",000530
5453,"""00051065""",000530
5454,"""00051018""",000530
5455,"""00050945""",000530
5456,"""00051040""",000530
5457,"""00050973""",000530
5458,"""00051036""",000530
5459,"""00050921""",000530
5460,"""00051038""",000530
5461,"""00051056""",000530
5462,"""00051012""",000530
5463,"""00050983""",000530
5464,"""00051053""",000530
5465,"""00050942""",000530
5466,"""00051027""",000530
5467,"""00050932""",000530
5468,"""00050995""",000530
5469,"""00051044""",000530
5470,"""00050919""",000530
5471,"""00051022""",000530
5472,"""00050957""",000530
5473,"""00051009""",000530
5474,"""00051058""",000530
5475,"""00050981""",000530
5476,"""00050943""",000530
5477,"""00050967""",000530
5478,"""00050927""",000530
5479,"""00050946""",000530
5480,"""00051010""",000530
5481,"""00050935""",000530
5482,"""00051060""",000530
5483,"""00050989""",000530
5484,"""00050938""",000530
5485,"""00050988""",000530
5486,"""00050916""",000530
5487,"""00051023""",000530
5488,"""00051011""",000530
5489,"""00050978""",000530
5490,"""00050928""",000530
5491,"""00050985""",000530
5492,"""00050923""",000530
5493,"""00051062""",000530
5494,"""00050990""",000530
5495,"""00051067""",000530
5496,"""00050920""",000530
5497,"""00050925""",000530
5498,"""00050979""",000530
5499,"""00050952""",000530
5500,"""00050936""",000530
5501,"""00051006""",000530
5502,"""00050969""",000530
5503,"""00050970""",000530
5504,"""00051057""",000530
5505,"""00050996""",000530
5506,"""00051037""",000530
5507,"""00050971""",000530
5508,"""00051002""",000530
5509,"""00050962""",000530
5510,"""00050993""",000530
5511,"""00051046""",000530
5512,"""00051013""",000530
5513,"""00051047""",000530
5514,"""00051041""",000530
5515,"""00050949""",000530
5516,"""00050947""",000530
5517,"""00050958""",000530
5518,"""00050917""",000530
5519,"""00051034""",000530
5520,"""00050929""",000530
5521,"""00050987""",000530
5522,"""00050619""",000525
5523,"""00050613""",000525
5524,"""00050588""",000525
5525,"""00050607""",000525
5526,"""00050612""",000525
5527,"""00050603""",000525
5528,"""00050598""",000525
5529,"""00050599""",000525
5530,"""00050620""",000525
5531,"""00050592""",000525
5532,"""00050596""",000525
5533,"""00050591""",000525
5534,"""00050602""",000525
5535,"""00050597""",000525
5536,"""00050593""",000525
5537,"""00050590""",000525
5538,"""00050608""",000525
5539,"""00050610""",000525
5540,"""00050611""",000525
5541,"""00050601""",000525
5542,"""00050587""",000525
5543,"""00050594""",000525
5544,"""00050600""",000525
5545,"""00050584""",000525
5546,"""00050616""",000525
5547,"""00050614""",000525
5548,"""00050604""",000525
5549,"""00050615""",000525
5550,"""00050618""",000525
5551,"""00050605""",000525
5552,"""00050595""",000525
5553,"""00050606""",000525
5554,"""00050609""",000525
5555,"""00050586""",000525
5556,"""00050585""",000525
5557,"""00050617""",000525
5558,"""00050589""",000525
5559,"""00050374""",000523
5560,"""00050377""",000523
5561,"""00050367""",000523
5562,"""00050381""",000523
5563,"""00050376""",000523
5564,"""00050371""",000523
5565,"""00050372""",000523
5566,"""00050370""",000523
5567,"""00050373""",000523
5568,"""00050383""",000523
5569,"""00050375""",000523
5570,"""00050384""",000523
5571,"""00050366""",000523
5572,"""00050382""",000523
5573,"""00050368""",000523
5574,"""00050378""",000523
5575,"""00050369""",000523
5576,"""00050379""",000523
5577,"""00050380""",000523
5578,"""00050321""",000522
5579,"""00050335""",000522
5580,"""00050348""",000522
5581,"""00050334""",000522
5582,"""00050330""",000522
5583,"""00050361""",000522
5584,"""00050363""",000522
5585,"""00050350""",000522
5586,"""00050360""",000522
5587,"""00050341""",000522
5588,"""00050328""",000522
5589,"""00050325""",000522
5590,"""00050353""",000522
5591,"""00050354""",000522
5592,"""00050339""",000522
5593,"""00050338""",000522
5594,"""00050336""",000522
5595,"""00050333""",000522
5596,"""00050362""",000522
5597,"""00050342""",000522
5598,"""00050329""",000522
5599,"""00050346""",000522
5600,"""00050344""",000522
5601,"""00050349""",000522
5602,"""00050324""",000522
5603,"""00050331""",000522
5604,"""00050364""",000522
5605,"""00050351""",000522
5606,"""00050345""",000522
5607,"""00050337""",000522
5608,"""00050357""",000522
5609,"""00050355""",000522
5610,"""00050332""",000522
5611,"""00050340""",000522
5612,"""00050352""",000522
5613,"""00050327""",000522
5614,"""00050347""",000522
5615,"""00050323""",000522
5616,"""00050356""",000522
5617,"""00050343""",000522
5618,"""00050365""",000522
5619,"""00050322""",000522
5620,"""00050358""",000522
5621,"""00050326""",000522
5622,"""00050359""",000522
5623,"""00050269""",000521
5624,"""00050203""",000521
5625,"""00050308""",000521
5626,"""00050262""",000521
5627,"""00050233""",000521
5628,"""00050187""",000521
5629,"""00050182""",000521
5630,"""00050283""",000521
5631,"""00050266""",000521
5632,"""00050230""",000521
5633,"""00050306""",000521
5634,"""00050320""",000521
5635,"""00050217""",000521
5636,"""00050282""",000521
5637,"""00050212""",000521
5638,"""00050284""",000521
5639,"""00050292""",000521
5640,"""00050278""",000521
5641,"""00050183""",000521
5642,"""00050250""",000521
5643,"""00050299""",000521
5644,"""00050178""",000521
5645,"""00050261""",000521
5646,"""00050271""",000521
5647,"""00050210""",000521
5648,"""00050190""",000521
5649,"""00050286""",000521
5650,"""00050251""",000521
5651,"""00050215""",000521
5652,"""00050296""",000521
5653,"""00050303""",000521
5654,"""00050243""",000521
5655,"""00050317""",000521
5656,"""00050291""",000521
5657,"""00050174""",000521
5658,"""00050232""",000521
5659,"""00050207""",000521
5660,"""00050301""",000521
5661,"""00050305""",000521
5662,"""00050238""",000521
5663,"""00050175""",000521
5664,"""00050205""",000521
5665,"""00050314""",000521
5666,"""00050188""",000521
5667,"""00050300""",000521
5668,"""00050189""",000521
5669,"""00050199""",000521
5670,"""00050204""",000521
5671,"""00050294""",000521
5672,"""00050239""",000521
5673,"""00050223""",000521
5674,"""00050311""",000521
5675,"""00050201""",000521
5676,"""00050297""",000521
5677,"""00050253""",000521
5678,"""00050193""",000521
5679,"""00050219""",000521
5680,"""00050295""",000521
5681,"""00050179""",000521
5682,"""00050256""",000521
5683,"""00050304""",000521
5684,"""00050247""",000521
5685,"""00050214""",000521
5686,"""00050177""",000521
5687,"""00050258""",000521
5688,"""00050198""",000521
5689,"""00050281""",000521
5690,"""00050287""",000521
5691,"""00050267""",000521
5692,"""00050227""",000521
5693,"""00050312""",000521
5694,"""00050211""",000521
5695,"""00050192""",000521
5696,"""00050310""",000521
5697,"""00050226""",000521
5698,"""00050248""",000521
5699,"""00050263""",000521
5700,"""00050213""",000521
5701,"""00050173""",000521
5702,"""00050221""",000521
5703,"""00050309""",000521
5704,"""00050244""",000521
5705,"""00050285""",000521
5706,"""00050259""",000521
5707,"""00050257""",000521
5708,"""00050319""",000521
5709,"""00050245""",000521
5710,"""00050225""",000521
5711,"""00050272""",000521
5712,"""00050288""",000521
5713,"""00050202""",000521
5714,"""00050181""",000521
5715,"""00050298""",000521
5716,"""00050260""",000521
5717,"""00050315""",000521
5718,"""00050200""",000521
5719,"""00050185""",000521
5720,"""00050252""",000521
5721,"""00050276""",000521
5722,"""00050235""",000521
5723,"""00050224""",000521
5724,"""00050316""",000521
5725,"""00050228""",000521
5726,"""00050280""",000521
5727,"""00050249""",000521
5728,"""00050240""",000521
5729,"""00050318""",000521
5730,"""00050242""",000521
5731,"""00050194""",000521
5732,"""00050191""",000521
5733,"""00050277""",000521
5734,"""00050290""",000521
5735,"""00050209""",000521
5736,"""00050184""",000521
5737,"""00050264""",000521
5738,"""00050229""",000521
5739,"""00050236""",000521
5740,"""00050176""",000521
5741,"""00050302""",000521
5742,"""00050180""",000521
5743,"""00050234""",000521
5744,"""00050293""",000521
5745,"""00050273""",000521
5746,"""00050289""",000521
5747,"""00050222""",000521
5748,"""00050270""",000521
5749,"""00050268""",000521
5750,"""00050220""",000521
5751,"""00050246""",000521
5752,"""00050275""",000521
5753,"""00050218""",000521
5754,"""00050186""",000521
5755,"""00050254""",000521
5756,"""00050208""",000521
5757,"""00050216""",000521
5758,"""00050274""",000521
5759,"""00050279""",000521
5760,"""00050237""",000521
5761,"""00050206""",000521
5762,"""00050265""",000521
5763,"""00050307""",000521
5764,"""00050313""",000521
5765,"""00050195""",000521
5766,"""00050241""",000521
5767,"""00050231""",000521
5768,"""00050196""",000521
5769,"""00050197""",000521
5770,"""00050255""",000521
5771,"""00051124""",000531
5772,"""00051161""",000531
5773,"""00051105""",000531
5774,"""00051101""",000531
5775,"""00051070""",000531
5776,"""00051109""",000531
5777,"""00051088""",000531
5778,"""00051110""",000531
5779,"""00051079""",000531
5780,"""00051117""",000531
5781,"""00051073""",000531
5782,"""00051137""",000531
5783,"""00051120""",000531
5784,"""00051094""",000531
5785,"""00051119""",000531
5786,"""00051092""",000531
5787,"""00051118""",000531
5788,"""00051106""",000531
5789,"""00051156""",000531
5790,"""00051162""",000531
5791,"""00051121""",000531
5792,"""00051082""",000531
5793,"""00051155""",000531
5794,"""00051127""",000531
5795,"""00051077""",000531
5796,"""00051126""",000531
5797,"""00051085""",000531
5798,"""00051113""",000531
5799,"""00051136""",000531
5800,"""00051114""",000531
5801,"""00051144""",000531
5802,"""00051086""",000531
5803,"""00051095""",000531
5804,"""00051135""",000531
5805,"""00051138""",000531
5806,"""00051112""",000531
5807,"""00051107""",000531
5808,"""00051099""",000531
5809,"""00051151""",000531
5810,"""00051091""",000531
5811,"""00051150""",000531
5812,"""00051080""",000531
5813,"""00051160""",000531
5814,"""00051152""",000531
5815,"""00051158""",000531
5816,"""00051104""",000531
5817,"""00051072""",000531
5818,"""00051098""",000531
5819,"""00051123""",000531
5820,"""00051081""",000531
5821,"""00051087""",000531
5822,"""00051084""",000531
5823,"""00051093""",000531
5824,"""00051147""",000531
5825,"""00051149""",000531
5826,"""00051133""",000531
5827,"""00051139""",000531
5828,"""00051097""",000531
5829,"""00051096""",000531
5830,"""00051131""",000531
5831,"""00051140""",000531
5832,"""00051103""",000531
5833,"""00051078""",000531
5834,"""00051154""",000531
5835,"""00051102""",000531
5836,"""00051111""",000531
5837,"""00051129""",000531
5838,"""00051159""",000531
5839,"""00051108""",000531
5840,"""00051163""",000531
5841,"""00051074""",000531
5842,"""00051128""",000531
5843,"""00051115""",000531
5844,"""00051143""",000531
5845,"""00051130""",000531
5846,"""00051142""",000531
5847,"""00051090""",000531
5848,"""00051089""",000531
5849,"""00051071""",000531
5850,"""00051148""",000531
5851,"""00051141""",000531
5852,"""00051083""",000531
5853,"""00051116""",000531
5854,"""00051145""",000531
5855,"""00051076""",000531
5856,"""00051157""",000531
5857,"""00051153""",000531
5858,"""00051125""",000531
5859,"""00051100""",000531
5860,"""00051146""",000531
5861,"""00051134""",000531
5862,"""00051132""",000531
5863,"""00051122""",000531
5864,"""00051075""",000531
5865,"""00050437""",000524
5866,"""00050412""",000524
5867,"""00050402""",000524
5868,"""00050529""",000524
5869,"""00050459""",000524
5870,"""00050576""",000524
5871,"""00050541""",000524
5872,"""00050407""",000524
5873,"""00050556""",000524
5874,"""00050559""",000524
5875,"""00050427""",000524
5876,"""00050465""",000524
5877,"""00050565""",000524
5878,"""00050525""",000524
5879,"""00050510""",000524
5880,"""00050399""",000524
5881,"""00050516""",000524
5882,"""00050577""",000524
5883,"""00050452""",000524
5884,"""00050496""",000524
5885,"""00050499""",000524
5886,"""00050581""",000524
5887,"""00050429""",000524
5888,"""00050447""",000524
5889,"""00050479""",000524
5890,"""00050414""",000524
5891,"""00050394""",000524
5892,"""00050449""",000524
5893,"""00050388""",000524
5894,"""00050572""",000524
5895,"""00050460""",000524
5896,"""00050500""",000524
5897,"""00050431""",000524
5898,"""00050462""",000524
5899,"""00050511""",000524
5900,"""00050495""",000524
5901,"""00050548""",000524
5902,"""00050563""",000524
5903,"""00050532""",000524
5904,"""00050569""",000524
5905,"""00050457""",000524
5906,"""00050537""",000524
5907,"""00050392""",000524
5908,"""00050433""",000524
5909,"""00050502""",000524
5910,"""00050489""",000524
5911,"""00050573""",000524
5912,"""00050476""",000524
5913,"""00050519""",000524
5914,"""00050570""",000524
5915,"""00050471""",000524
5916,"""00050566""",000524
5917,"""00050485""",000524
5918,"""00050413""",000524
5919,"""00050574""",000524
5920,"""00050578""",000524
5921,"""00050491""",000524
5922,"""00050530""",000524
5923,"""00050445""",000524
5924,"""00050492""",000524
5925,"""00050466""",000524
5926,"""00050547""",000524
5927,"""00050549""",000524
5928,"""00050546""",000524
5929,"""00050424""",000524
5930,"""00050528""",000524
5931,"""00050571""",000524
5932,"""00050542""",000524
5933,"""00050538""",000524
5934,"""00050515""",000524
5935,"""00050575""",000524
5936,"""00050436""",000524
5937,"""00050486""",000524
5938,"""00050526""",000524
5939,"""00050455""",000524
5940,"""00050397""",000524
5941,"""00050480""",000524
5942,"""00050430""",000524
5943,"""00050468""",000524
5944,"""00050432""",000524
5945,"""00050426""",000524
5946,"""00050484""",000524
5947,"""00050557""",000524
5948,"""00050473""",000524
5949,"""00050481""",000524
5950,"""00050543""",000524
5951,"""00050417""",000524
5952,"""00050467""",000524
5953,"""00050568""",000524
5954,"""00050482""",000524
5955,"""00050536""",000524
5956,"""00050448""",000524
5957,"""00050469""",000524
5958,"""00050453""",000524
5959,"""00050523""",000524
5960,"""00050398""",000524
5961,"""00050553""",000524
5962,"""00050558""",000524
5963,"""00050419""",000524
5964,"""00050385""",000524
5965,"""00050440""",000524
5966,"""00050509""",000524
5967,"""00050490""",000524
5968,"""00050442""",000524
5969,"""00050513""",000524
5970,"""00050405""",000524
5971,"""00050474""",000524
5972,"""00050561""",000524
5973,"""00050503""",000524
5974,"""00050463""",000524
5975,"""00050415""",000524
5976,"""00050552""",000524
5977,"""00050410""",000524
5978,"""00050420""",000524
5979,"""00050401""",000524
5980,"""00050508""",000524
5981,"""00050389""",000524
5982,"""00050450""",000524
5983,"""00050521""",000524
5984,"""00050494""",000524
5985,"""00050534""",000524
5986,"""00050423""",000524
5987,"""00050582""",000524
5988,"""00050507""",000524
5989,"""00050408""",000524
5990,"""00050488""",000524
5991,"""00050560""",000524
5992,"""00050409""",000524
5993,"""00050396""",000524
5994,"""00050478""",000524
5995,"""00050446""",000524
5996,"""00050395""",000524
5997,"""00050475""",000524
5998,"""00050564""",000524
5999,"""00050416""",000524
6000,"""00050387""",000524
6001,"""00050418""",000524
6002,"""00050411""",000524
6003,"""00050498""",000524
6004,"""00050506""",000524
6005,"""00050483""",000524
6006,"""00050477""",000524
6007,"""00050539""",000524
6008,"""00050544""",000524
6009,"""00050391""",000524
6010,"""00050535""",000524
6011,"""00050514""",000524
6012,"""00050390""",000524
6013,"""00050422""",000524
6014,"""00050520""",000524
6015,"""00050487""",000524
6016,"""00050393""",000524
6017,"""00050562""",000524
6018,"""00050438""",000524
6019,"""00050579""",000524
6020,"""00050524""",000524
6021,"""00050386""",000524
6022,"""00050555""",000524
6023,"""00050497""",000524
6024,"""00050444""",000524
6025,"""00050504""",000524
6026,"""00050551""",000524
6027,"""00050464""",000524
6028,"""00050435""",000524
6029,"""00050533""",000524
6030,"""00050434""",000524
6031,"""00050567""",000524
6032,"""00050517""",000524
6033,"""00050554""",000524
6034,"""00050583""",000524
6035,"""00050403""",000524
6036,"""00050421""",000524
6037,"""00050550""",000524
6038,"""00050512""",000524
6039,"""00050456""",000524
6040,"""00050406""",000524
6041,"""00050454""",000524
6042,"""00050522""",000524
6043,"""00050531""",000524
6044,"""00050443""",000524
6045,"""00050441""",000524
6046,"""00050505""",000524
6047,"""00050451""",000524
6048,"""00050470""",000524
6049,"""00050518""",000524
6050,"""00050458""",000524
6051,"""00050400""",000524
6052,"""00050428""",000524
6053,"""00050404""",000524
6054,"""00050493""",000524
6055,"""00050501""",000524
6056,"""00050545""",000524
6057,"""00050472""",000524
6058,"""00050580""",000524
6059,"""00050425""",000524
6060,"""00050461""",000524
6061,"""00050527""",000524
6062,"""00050540""",000524
6063,"""00050439""",000524
6064,"""00050043""",000519
6065,"""00050028""",000519
6066,"""00050088""",000519
6067,"""00050044""",000519
6068,"""00050050""",000519
6069,"""00050022""",000519
6070,"""00050074""",000519
6071,"""00050025""",000519
6072,"""00050068""",000519
6073,"""00050070""",000519
6074,"""00050036""",000519
6075,"""00050042""",000519
6076,"""00050077""",000519
6077,"""00050047""",000519
6078,"""00050049""",000519
6079,"""00050056""",000519
6080,"""00050087""",000519
6081,"""00050037""",000519
